754,573,27.626
750,513,27.626
750,521,27.626
750,561,27.626
750,573,27.626
750,573,27.626
750,573,27.626
750,585,27.626
750,590,27.626
750,594,27.626
750,637,27.626
750,656,27.626
750,665,27.626
750,668,27.626
750,670,27.626
750,671,27.626
860,652,27.626
864,561,27.626
864,573,27.626
864,573,27.626
864,573,27.626
864,585,27.626
864,590,27.626
864,594,27.626
772,513,27.626
772,521,27.626
772,561,27.626
772,573,27.626
772,573,27.626
772,573,27.626
772,585,27.626
772,590,27.626
772,594,27.626
865,590,27.626
864,668,27.626
866,656,27.626
866,665,27.626
866,670,27.626
866,671,27.626
761,590,27.626
764,637,27.626
959,637,27.626
960,637,27.626
962,637,27.626
786,561,27.626
786,573,27.626
786,573,27.626
786,573,27.626
786,585,27.626
786,590,27.626
786,594,27.626